schoolid,schoolname,calendaryear,firsttimebaryear,state,takers,passers,schoolpasspct,passpct,passpctdiff
00379800,University of Washington,2013,2012,WA,124,117,0.9435,0.6009,0.3426
00379800,University of Washington,2014,2013,WA,138,129,0.9348,0.8195,0.1153
00379800,University of Washington,2015,2014,WA,172,145,0.843,0.8074,0.0356
00379800,University of Washington,2016,2015,WA,157,142,0.9045,0.8034,0.1011
00379800,University of Washington,2017,2016,WA,133,122,0.9173,0.7697,0.1476
00379800,University of Washington,2018,2017,CA,10,8,0.8,0.6619,0.1381
00379800,University of Washington,2018,2017,WA,154,132,0.8571,0.7788,0.0783
00382700,West Virginia University,2009,2008,PA,14,10,0.7143,0.8669,-0.1526
00382700,West Virginia University,2009,2008,WV,92,70,0.7609,0.7895,-0.0286
00382700,West Virginia University,2010,2009,PA,7,5,0.7143,0.8569,-0.1426
00382700,West Virginia University,2010,2009,WV,96,78,0.8125,0.8116,0.0009
00382700,West Virginia University,2011,2010,WV,103,75,0.7282,0.7644,-0.0362
00382700,West Virginia University,2012,2011,WV,95,75,0.7895,0.8288,-0.0393
00382700,West Virginia University,2013,2012,WV,104,80,0.7692,0.8157,-0.0465
00382700,West Virginia University,2014,2013,WV,91,70,0.7692,0.7619,0.0073
00382700,West Virginia University,2015,2014,WV,87,66,0.7586,0.8182,-0.0596
00382700,West Virginia University,2016,2015,WV,86,65,0.7558,0.7861,-0.0303
00382700,West Virginia University,2017,2016,WV,70,50,0.7143,0.7326,-0.0183
00382700,West Virginia University,2018,2017,WV,86,68,0.7907,0.75,0.0407
00386300,Marquette University,2009,2008,WI,212,212,1,0.9179,0.0821
00386300,Marquette University,2010,2009,WI,212,212,1,0.908,0.092
00386300,Marquette University,2011,2010,CA,2,1,0.5,0.7124,-0.2124
00386300,Marquette University,2011,2010,CO,3,3,1,0.8279,0.1721
00386300,Marquette University,2011,2010,IL,19,17,0.8947,0.8938,0.0009
00386300,Marquette University,2011,2010,MN,2,2,1,0.9221,0.0779
00386300,Marquette University,2011,2010,NY,5,4,0.8,0.8492,-0.0492
00386300,Marquette University,2011,2010,WI,229,229,1,0.9293,0.0707
00386300,Marquette University,2012,2011,WI,220,220,1,0.8849,0.1151
00386300,Marquette University,2013,2012,WI,209,209,1,0.8619,0.1381
00386300,Marquette University,2014,2013,WI,216,216,1,0.8987,0.1013
00386300,Marquette University,2015,2014,WI,200,199,0.995,0.8122,0.1828
00386300,Marquette University,2016,2015,WI,211,211,1,0.7711,0.2289
00386300,Marquette University,2017,2016,WI,184,184,1,0.7347,0.2653
00386300,Marquette University,2018,2017,WI,181,181,1,0.7888,0.2112
00389500,University of Wisconsin,2009,2008,WI,288,286,0.9931,0.9179,0.0752
00389500,University of Wisconsin,2010,2009,WI,275,275,1,0.908,0.092
00389500,University of Wisconsin,2011,2010,WI,254,252,0.9921,0.9293,0.0628
00389500,University of Wisconsin,2012,2011,WI,251,250,0.996,0.8849,0.1111
00389500,University of Wisconsin,2013,2012,WI,283,283,1,0.8619,0.1381
00389500,University of Wisconsin,2014,2013,WI,242,242,1,0.8987,0.1013
00389500,University of Wisconsin,2015,2014,WI,249,249,1,0.8122,0.1878
00389500,University of Wisconsin,2016,2015,WI,212,212,1,0.7711,0.2289
00389500,University of Wisconsin,2017,2016,WI,184,184,1,0.7347,0.2653
00389500,University of Wisconsin,2018,2017,WI,153,153,1,0.7888,0.2112
00393200,University of Wyoming,2009,2008,CO,24,18,0.75,0.8329,-0.0829
00393200,University of Wyoming,2009,2008,WY,38,29,0.7632,0.6696,0.0936
00393200,University of Wyoming,2010,2009,CO,7,6,0.8571,0.8567,0.0004
00393200,University of Wyoming,2010,2009,WY,48,44,0.9167,0.7934,0.1233
00393200,University of Wyoming,2011,2010,CO,26,22,0.8462,0.8279,0.0183
00393200,University of Wyoming,2011,2010,WY,23,21,0.913,0.7522,0.1608
00393200,University of Wyoming,2012,2011,CA,3,2,0.6667,0.7215,-0.0548
00393200,University of Wyoming,2012,2011,CO,26,13,0.5,0.8602,-0.3602
00393200,University of Wyoming,2012,2011,TX,2,2,1,0.8624,0.1376
00393200,University of Wyoming,2012,2011,UT,2,2,1,0.8827,0.1173
00393200,University of Wyoming,2012,2011,WY,35,29,0.8286,0.622,0.2066
00393200,University of Wyoming,2013,2012,CO,25,19,0.76,0.8385,-0.0785
00393200,University of Wyoming,2013,2012,SD,2,2,1,0.8627,0.1373
00393200,University of Wyoming,2013,2012,TX,3,2,0.6667,0.8206,-0.1539
00393200,University of Wyoming,2013,2012,WA,2,2,1,0.6009,0.3991
00393200,University of Wyoming,2013,2012,WY,36,22,0.6111,0.596,0.0151
00393200,University of Wyoming,2014,2013,CO,21,15,0.7143,0.8199,-0.1056
00393200,University of Wyoming,2014,2013,MT,3,2,0.6667,0.8939,-0.2272
00393200,University of Wyoming,2014,2013,ND,2,2,1,0.8018,0.1982
00393200,University of Wyoming,2014,2013,UT,2,2,1,0.8736,0.1264
00393200,University of Wyoming,2014,2013,WY,40,34,0.85,0.8353,0.0147
00393200,University of Wyoming,2015,2014,CO,20,15,0.75,0.7838,-0.0338
00393200,University of Wyoming,2015,2014,ND,1,0,0,0.6495,-0.6495
00393200,University of Wyoming,2015,2014,UT,2,1,0.5,0.8683,-0.3683
00393200,University of Wyoming,2015,2014,WA,1,0,0,0.8074,-0.8074
00393200,University of Wyoming,2015,2014,WY,38,31,0.8158,0.7826,0.0332
00393200,University of Wyoming,2016,2015,CO,17,12,0.7059,0.7575,-0.0516
00393200,University of Wyoming,2016,2015,MT,2,2,1,0.7037,0.2963
00393200,University of Wyoming,2016,2015,NV,2,1,0.5,0.7154,-0.2154
00393200,University of Wyoming,2016,2015,OR,2,2,1,0.6786,0.3214
00393200,University of Wyoming,2016,2015,WY,38,28,0.7368,0.7681,-0.0313
00393200,University of Wyoming,2017,2016,CO,12,10,0.8333,0.7602,0.0731
00393200,University of Wyoming,2017,2016,WY,25,19,0.76,0.7188,0.0412
00393200,University of Wyoming,2018,2017,CO,12,5,0.4167,0.7537,-0.337
00393200,University of Wyoming,2018,2017,WY,44,35,0.7955,0.7273,0.0682
00393600,Pontifical Catholic University of P.R.,2009,2008,PR,162,71,0.4383,0.5416,-0.1033
00393600,Pontifical Catholic University of P.R.,2010,2009,PR,140,51,0.3643,0.5028,-0.1385
00393600,Pontifical Catholic University of P.R.,2011,2010,PR,156,62,0.3974,0.5161,-0.1187
00393600,Pontifical Catholic University of P.R.,2012,2011,PR,189,69,0.3651,0.5014,-0.1363
00393600,Pontifical Catholic University of P.R.,2013,2012,PR,211,69,0.327,0.4566,-0.1296
00393600,Pontifical Catholic University of P.R.,2014,2013,PR,234,75,0.3205,0.4621,-0.1416
00393600,Pontifical Catholic University of P.R.,2015,2014,PR,205,74,0.361,0.4621,-0.1011
00393600,Pontifical Catholic University of P.R.,2016,2015,PR,190,61,0.3211,0.375,-0.0539
00393600,Pontifical Catholic University of P.R.,2017,2016,PR,142,51,0.3592,0.3931,-0.0339
00393600,Pontifical Catholic University of P.R.,2018,2017,PR,127,44,0.3465,0.4025,-0.056
00393801,Inter American University of Puerto Rico,2009,2008,PR,144,69,0.4792,0.5416,-0.0624
00393801,Inter American University of Puerto Rico,2010,2009,PR,400,165,0.4125,0.5028,-0.0903
00393801,Inter American University of Puerto Rico,2011,2010,PR,497,243,0.4889,0.5161,-0.0272
00393801,Inter American University of Puerto Rico,2012,2011,PR,238,116,0.4874,0.5014,-0.014
00393801,Inter American University of Puerto Rico,2013,2012,PR,215,102,0.4744,0.4566,0.0178
00393801,Inter American University of Puerto Rico,2014,2013,PR,225,125,0.5556,0.4621,0.0935
00393801,Inter American University of Puerto Rico,2015,2014,PR,200,87,0.435,0.4621,-0.0271
00393801,Inter American University of Puerto Rico,2016,2015,PR,180,58,0.3222,0.375,-0.0528
00393801,Inter American University of Puerto Rico,2017,2016,PR,164,51,0.311,0.3931,-0.0821
00393801,Inter American University of Puerto Rico,2018,2017,PR,183,68,0.3716,0.4025,-0.0309
00394200,University of Puerto Rico,2009,2008,PR,186,129,0.6935,0.5416,0.1519
00394200,University of Puerto Rico,2010,2009,PR,172,111,0.6453,0.5028,0.1425
00394200,University of Puerto Rico,2011,2010,PR,216,136,0.6296,0.5161,0.1135
00394200,University of Puerto Rico,2012,2011,PR,248,153,0.6169,0.5014,0.1155
00394200,University of Puerto Rico,2013,2012,PR,190,112,0.5895,0.4566,0.1329
00394200,University of Puerto Rico,2014,2013,PR,179,96,0.5363,0.4621,0.0742
00394200,University of Puerto Rico,2015,2014,PR,189,105,0.5556,0.4621,0.0935
00394200,University of Puerto Rico,2016,2015,PR,168,89,0.5298,0.375,0.1548
00394200,University of Puerto Rico,2017,2016,PR,180,103,0.5722,0.3931,0.1791
00394200,University of Puerto Rico,2018,2017,PR,80,40,0.5,0.4025,0.0975
00394700,University of California-Hastings,2009,2008,CA,344,279,0.811,0.7807,0.0303
00394700,University of California-Hastings,2010,2009,CA,385,327,0.8494,0.7319,0.1175
00394700,University of California-Hastings,2011,2010,CA,386,310,0.8031,0.7124,0.0907
00394700,University of California-Hastings,2011,2010,MA,1,1,1,0.8967,0.1033
00394700,University of California-Hastings,2011,2010,NJ,1,1,1,0.8234,0.1766
00394700,University of California-Hastings,2011,2010,NV,1,0,,0.7272,-0.7272
00394700,University of California-Hastings,2011,2010,NY,12,9,0.75,0.8492,-0.0992
00394700,University of California-Hastings,2012,2011,CA,398,313,0.7864,0.7215,0.0649
00394700,University of California-Hastings,2012,2011,NY,4,4,1,0.8503,0.1497
00394700,University of California-Hastings,2012,2011,OR,2,2,1,0.7668,0.2332
00394700,University of California-Hastings,2012,2011,PA,1,1,1,0.8458,0.1542
00394700,University of California-Hastings,2012,2011,TN,1,1,1,0.8111,0.1889
00394700,University of California-Hastings,2013,2012,AZ,1,1,1,0.8021,0.1979
00394700,University of California-Hastings,2013,2012,CA,402,307,0.7637,0.7143,0.0494
00394700,University of California-Hastings,2013,2012,FL,1,1,1,0.7932,0.2068
00394700,University of California-Hastings,2013,2012,NV,2,1,0.5,0.7393,-0.2393
00394700,University of California-Hastings,2013,2012,NY,10,8,0.8,0.8155,-0.0155
00394700,University of California-Hastings,2014,2013,AZ,2,2,1,0.7823,0.2177
00394700,University of California-Hastings,2014,2013,CA,357,265,0.7423,0.7109,0.0314
00394700,University of California-Hastings,2014,2013,MD,2,2,1,0.806,0.194
00394700,University of California-Hastings,2014,2013,NY,2,1,0.5,0.8476,-0.3476
00394700,University of California-Hastings,2014,2013,WA,2,2,1,0.8195,0.1805
00394700,University of California-Hastings,2015,2014,CA,380,260,0.6842,0.6605,0.0237
00394700,University of California-Hastings,2015,2014,IL,1,1,1,0.8541,0.1459
00394700,University of California-Hastings,2015,2014,MD,1,1,1,0.7647,0.2353
00394700,University of California-Hastings,2015,2014,NY,7,6,0.8571,0.786,0.0711
00394700,University of California-Hastings,2015,2014,WA,3,3,1,0.8074,0.1926
00394700,University of California-Hastings,2016,2015,CA,286,193,0.6748,0.637,0.0378
00394700,University of California-Hastings,2016,2015,NY,4,2,0.5,0.7812,-0.2812
00394700,University of California-Hastings,2016,2015,OR,2,2,1,0.6786,0.3214
00394700,University of California-Hastings,2016,2015,WA,2,2,1,0.8034,0.1966
00394700,University of California-Hastings,2016,2015,WI,1,1,1,0.7711,0.2289
00394700,University of California-Hastings,2017,2016,CA,286,147,0.514,0.6005,-0.0865
00394700,University of California-Hastings,2018,2017,CA,260,153,0.5885,0.6619,-0.0734
00396900,University of Minnesota,2009,2008,IL,21,21,1,0.9094,0.0906
00396900,University of Minnesota,2009,2008,MN,137,133,0.9708,0.9109,0.0599
00396900,University of Minnesota,2009,2008,NY,26,23,0.8846,0.8898,-0.0052
00396900,University of Minnesota,2010,2009,CA,23,15,0.6522,0.7319,-0.0797
00396900,University of Minnesota,2010,2009,IL,15,15,1,0.9089,0.0911
00396900,University of Minnesota,2010,2009,MN,140,135,0.9643,0.8958,0.0685
00396900,University of Minnesota,2010,2009,NY,25,22,0.88,0.8651,0.0149
00396900,University of Minnesota,2011,2010,MN,168,164,0.9762,0.9221,0.0541
00396900,University of Minnesota,2011,2010,NY,28,20,0.7143,0.8492,-0.1349
00396900,University of Minnesota,2012,2011,CA,17,14,0.8235,0.7215,0.102
00396900,University of Minnesota,2012,2011,MN,144,140,0.9722,0.9294,0.0428
00396900,University of Minnesota,2012,2011,NY,32,28,0.875,0.8503,0.0247
00396900,University of Minnesota,2013,2012,CA,15,10,0.6667,0.7143,-0.0476
00396900,University of Minnesota,2013,2012,MN,138,137,0.9928,0.9066,0.0862
00396900,University of Minnesota,2014,2013,CA,22,16,0.7273,0.7109,0.0164
00396900,University of Minnesota,2014,2013,MN,173,167,0.9653,0.9035,0.0618
00396900,University of Minnesota,2014,2013,NY,21,19,0.9048,0.8476,0.0572
00396900,University of Minnesota,2015,2014,CA,20,11,0.55,0.6605,-0.1105
00396900,University of Minnesota,2015,2014,IL,9,7,0.7778,0.8541,-0.0763
00396900,University of Minnesota,2015,2014,MN,148,133,0.8986,0.8369,0.0617
00396900,University of Minnesota,2015,2014,NY,24,18,0.75,0.786,-0.036
00396900,University of Minnesota,2015,2014,WI,7,7,1,0.8122,0.1878
00396900,University of Minnesota,2016,2015,MN,147,127,0.8639,0.8107,0.0532
00396900,University of Minnesota,2016,2015,NY,27,17,0.6296,0.7812,-0.1516
00396900,University of Minnesota,2017,2016,IL,13,12,0.9231,0.7783,0.1448
00396900,University of Minnesota,2017,2016,MN,172,150,0.8721,0.7913,0.0808
00396900,University of Minnesota,2017,2016,NY,24,16,0.6667,0.8101,-0.1434
00396900,University of Minnesota,2018,2017,CA,11,6,0.5455,0.6619,-0.1164
00396900,University of Minnesota,2018,2017,MN,143,129,0.9021,0.8007,0.1014
00396900,University of Minnesota,2018,2017,NY,10,7,0.7,0.8392,-0.1392
00396900,University of Minnesota,2018,2017,WI,12,12,1,0.7888,0.2112
00497700,South Texas College of Law,2009,2008,TX,315,281,0.8921,0.8454,0.0467
00497700,South Texas College of Law,2010,2009,TX,380,330,0.8684,0.8548,0.0136
00497700,South Texas College of Law,2011,2010,TX,364,316,0.8681,0.8268,0.0413
00497700,South Texas College of Law,2012,2011,TX,370,323,0.873,0.8624,0.0106
00497700,South Texas College of Law,2013,2012,TX,359,302,0.8412,0.8206,0.0206
00497700,South Texas College of Law,2014,2013,TX,378,333,0.881,0.8508,0.0302
00497700,South Texas College of Law,2015,2014,TX,379,317,0.8364,0.7742,0.0622
00497700,South Texas College of Law,2016,2015,TX,327,231,0.7064,0.7321,-0.0257
00497700,South Texas College of Law,2017,2016,TX,327,230,0.7034,0.7704,-0.067
00497700,South Texas College of Law,2018,2017,TX,290,197,0.6793,0.7657,-0.0864
00891600,New England Law | Boston,2009,2008,MA,195,177,0.9077,0.9233,-0.0156
00891600,New England Law | Boston,2009,2008,NY,28,27,0.9643,0.8898,0.0745
00891600,New England Law | Boston,2010,2009,MA,210,181,0.8619,0.8977,-0.0358
00891600,New England Law | Boston,2010,2009,NY,30,25,0.8333,0.8651,-0.0318
00891600,New England Law | Boston,2011,2010,MA,191,172,0.9005,0.8967,0.0038
00891600,New England Law | Boston,2011,2010,NY,58,46,0.7931,0.8492,-0.0561
00891600,New England Law | Boston,2012,2011,MA,205,195,0.9512,0.8794,0.0718
00891600,New England Law | Boston,2012,2011,NY,47,34,0.7234,0.8503,-0.1269
00891600,New England Law | Boston,2013,2012,MA,236,198,0.839,0.852,-0.013
00891600,New England Law | Boston,2014,2013,MA,221,203,0.9186,0.8761,0.0425
00891600,New England Law | Boston,2014,2013,NY,38,28,0.7368,0.8476,-0.1108
00891600,New England Law | Boston,2015,2014,MA,181,147,0.8122,0.8315,-0.0193
00891600,New England Law | Boston,2015,2014,NY,54,34,0.6296,0.786,-0.1564
00891600,New England Law | Boston,2016,2015,MA,190,129,0.6789,0.79,-0.1111
00891600,New England Law | Boston,2016,2015,NY,37,20,0.5405,0.7812,-0.2407
00891600,New England Law | Boston,2017,2016,MA,140,97,0.6929,0.7872,-0.0943
00891600,New England Law | Boston,2017,2016,NY,16,6,0.375,0.8101,-0.4351
00891600,New England Law | Boston,2018,2017,MA,105,78,0.7429,0.793,-0.0501
00891600,New England Law | Boston,2018,2017,NH,18,9,0.5,0.7596,-0.2596
00891600,New England Law | Boston,2018,2017,NY,38,18,0.4737,0.8392,-0.3655
00927500,Northern Kentucky University,2009,2008,KY,66,55,0.8333,0.8308,0.0025
00927500,Northern Kentucky University,2009,2008,OH,83,71,0.8554,0.8809,-0.0255
00927500,Northern Kentucky University,2010,2009,KY,56,49,0.875,0.8592,0.0158
00927500,Northern Kentucky University,2010,2009,OH,42,35,0.8333,0.8603,-0.027
00927500,Northern Kentucky University,2011,2010,KY,61,47,0.7705,0.8203,-0.0498
00927500,Northern Kentucky University,2011,2010,OH,51,46,0.902,0.8614,0.0406
00927500,Northern Kentucky University,2012,2011,KY,77,61,0.7922,0.8627,-0.0705
00927500,Northern Kentucky University,2012,2011,OH,57,45,0.7895,0.8634,-0.0739
00927500,Northern Kentucky University,2013,2012,KY,46,37,0.8043,0.8224,-0.0181
00927500,Northern Kentucky University,2013,2012,OH,64,52,0.8125,0.8405,-0.028
00927500,Northern Kentucky University,2014,2013,KY,41,34,0.8293,0.8122,0.0171
00927500,Northern Kentucky University,2014,2013,OH,70,57,0.8143,0.8622,-0.0479
00927500,Northern Kentucky University,2015,2014,KY,56,41,0.7321,0.805,-0.0729
00927500,Northern Kentucky University,2015,2014,OH,63,50,0.7937,0.8113,-0.0176
00927500,Northern Kentucky University,2016,2015,KY,62,39,0.629,0.7646,-0.1356
00927500,Northern Kentucky University,2016,2015,OH,62,39,0.629,0.7857,-0.1567
00927500,Northern Kentucky University,2017,2016,KY,31,22,0.7097,0.7431,-0.0334
00927500,Northern Kentucky University,2017,2016,OH,61,44,0.7213,0.7519,-0.0306
00927500,Northern Kentucky University,2018,2017,KY,33,16,0.4848,0.6902,-0.2054
00927500,Northern Kentucky University,2018,2017,OH,44,27,0.6136,0.7552,-0.1416
00963500,Florida International University,2009,2008,FL,83,73,0.8795,0.8076,0.0719
00963500,Florida International University,2010,2009,CA,1,1,1,0.7319,0.2681
00963500,Florida International University,2010,2009,FL,116,94,0.8103,0.7781,0.0322
00963500,Florida International University,2010,2009,IL,2,2,1,0.9089,0.0911
00963500,Florida International University,2010,2009,MN,1,1,1,0.8958,0.1042
00963500,Florida International University,2010,2009,TN,1,1,1,0.8244,0.1756
00963500,Florida International University,2011,2010,FL,136,110,0.8088,0.7763,0.0325
00963500,Florida International University,2012,2011,FL,168,150,0.8929,0.7996,0.0933
00963500,Florida International University,2012,2011,TX,3,3,1,0.8624,0.1376
00963500,Florida International University,2013,2012,FL,172,140,0.814,0.7932,0.0208
00963500,Florida International University,2013,2012,TX,3,3,1,0.8206,0.1794
00963500,Florida International University,2014,2013,FL,158,134,0.8481,0.7791,0.069
00963500,Florida International University,2015,2014,FL,141,112,0.7943,0.7209,0.0734
00963500,Florida International University,2016,2015,FL,132,115,0.8712,0.6779,0.1933
00963500,Florida International University,2017,2016,FL,139,121,0.8705,0.6568,0.2137
00963500,Florida International University,2018,2017,FL,142,123,0.8662,0.679,0.1872
01014205,Touro College,2009,2008,CT,11,9,0.8182,0.8828,-0.0646
01014205,Touro College,2009,2008,NJ,15,10,0.6667,0.8469,-0.1802
01014205,Touro College,2009,2008,NY,186,145,0.7796,0.8898,-0.1102
01014205,Touro College,2010,2009,NY,190,144,0.7579,0.8651,-0.1072
01014205,Touro College,2011,2010,NY,180,128,0.7111,0.8492,-0.1381
01014205,Touro College,2012,2011,NY,183,150,0.8197,0.8503,-0.0306
01014205,Touro College,2013,2012,NY,235,165,0.7021,0.8155,-0.1134
01014205,Touro College,2014,2013,NY,223,148,0.6637,0.8476,-0.1839
01014205,Touro College,2015,2014,NY,193,126,0.6528,0.786,-0.1332
01014205,Touro College,2016,2015,NY,173,95,0.5491,0.7812,-0.2321
01014205,Touro College,2017,2016,NY,133,80,0.6015,0.8101,-0.2086
01014205,Touro College,2018,2017,NY,148,90,0.6081,0.8392,-0.2311
01014913,Pepperdine University,2009,2008,CA,172,150,0.8721,0.7807,0.0914
01014913,Pepperdine University,2010,2009,CA,175,140,0.8,0.7319,0.0681
01014913,Pepperdine University,2011,2010,CA,181,158,0.8729,0.7124,0.1605
01014913,Pepperdine University,2012,2011,CA,194,168,0.866,0.7215,0.1445
