schoolid,schoolname,calendaryear,firsttimebaryear,gradtotal,graddidnottake,gradnoinfo,prioryrfirsttimetaker,totalfirsttimetakers,reportpct,avgschoolpasspct,avgstatepasspct,avgpasspctdiff,ultimatebaryear,ultimatecohorttotal,ultimatedidnottake,ultimatenoinfo,ultimatetakers,ultimatepassers,ultimateschoolpasspct
01085400,Thomas Jefferson School of Law,2018,2017,157,52,1,64,168,,0.2917,0.6744,-0.3827,2015,238,7,3,228,175,0.7675
01164901,Loyola Marymount University-Los Angeles,2009,2008,,,,,390,0.9718,0.8549,0.7807,0.0742,,,,,,,
01164901,Loyola Marymount University-Los Angeles,2010,2009,,,,,375,1,0.8293,0.7319,0.0974,,,,,,,
01164901,Loyola Marymount University-Los Angeles,2011,2010,,,,,393,0.9746,0.8094,0.7124,0.097,,,,,,,
01164901,Loyola Marymount University-Los Angeles,2012,2011,,,,,384,0.9661,0.8248,0.7215,0.1033,,,,,,,
01164901,Loyola Marymount University-Los Angeles,2013,2012,,,,,401,0.985,0.7722,0.7143,0.0579,,,,,,,
01164901,Loyola Marymount University-Los Angeles,2014,2013,,,,,383,0.9896,0.847,0.7109,0.1361,,,,,,,
01164901,Loyola Marymount University-Los Angeles,2015,2014,,,,,372,1,0.8172,0.6605,0.1567,,,,,,,
01164901,Loyola Marymount University-Los Angeles,2016,2015,,,,,365,0.8904,0.7723,0.637,0.1353,,,,,,,
01164901,Loyola Marymount University-Los Angeles,2017,2016,361,7,20,16,350,,0.7057,0.604,0.1017,,,,,,,
01164901,Loyola Marymount University-Los Angeles,2018,2017,295,14,22,33,292,,0.7432,0.6625,0.0807,2015,372,10,0,362,337,0.9309
01193400,Vermont Law School,2009,2008,,,,,146,0.7123,0.904,0.8685,0.0355,,,,,,,
01193400,Vermont Law School,2010,2009,,,,,178,0.7247,0.6434,0.8103,-0.1669,,,,,,,
01193400,Vermont Law School,2011,2010,,,,,159,0.717,0.7982,0.8537,-0.0555,,,,,,,
01193400,Vermont Law School,2012,2011,,,,,171,0.7661,0.7863,0.8052,-0.0189,,,,,,,
01193400,Vermont Law School,2013,2012,,,,,196,1,0.7243,0.8,-0.0757,,,,,,,
01193400,Vermont Law School,2014,2013,,,,,198,0.702,0.77,0.8182,-0.0482,,,,,,,
01193400,Vermont Law School,2015,2014,,,,,134,0.7164,0.6667,0.7751,-0.1084,,,,,,,
01193400,Vermont Law School,2016,2015,,,,,153,0.9608,0.6325,0.7126,-0.0801,,,,,,,
01193400,Vermont Law School,2017,2016,122,23,4,15,110,,0.6454,0.733,-0.0876,,,,,,,
01193400,Vermont Law School,2018,2017,126,13,3,7,117,,0.6068,0.7515,-0.1447,2015,165,2,5,158,135,0.8544
01262700,Western Michigan University,2009,2008,,,,,718,0.7242,0.7058,0.8447,-0.1389,,,,,,,
01262700,Western Michigan University,2010,2009,,,,,887,0.7136,0.7741,0.8631,-0.089,,,,,,,
01262700,Western Michigan University,2011,2010,,,,,851,0.7192,0.7435,0.8453,-0.1018,,,,,,,
01262700,Western Michigan University,2012,2011,,,,,909,0.7734,0.7214,0.831,-0.1096,,,,,,,
01262700,Western Michigan University,2013,2012,,,,,966,0.7226,0.553,0.7121,-0.1591,,,,,,,
01262700,Western Michigan University,2014,2013,,,,,1062,0.7119,0.5145,0.7414,-0.2269,,,,,,,
01262700,Western Michigan University,2015,2014,,,,,822,0.7105,0.5273,0.7235,-0.1962,,,,,,,
01262700,Western Michigan University,2016,2015,,,,,652,0.704,0.5186,0.7158,-0.1972,,,,,,,
01262700,Western Michigan University,2017,2016,411,69,61,147,428,,0.4813,0.726,-0.2447,,,,,,,
01262700,Western Michigan University,2018,2017,352,1,144,89,296,,0.4595,0.7384,-0.2789,2015,680,1,51,628,438,0.6975
01310300,California Western School of Law,2009,2008,,,,,247,0.7409,0.8415,0.7807,0.0608,,,,,,,
01310300,California Western School of Law,2010,2009,,,,,231,1,0.7793,0.7367,0.0426,,,,,,,
01310300,California Western School of Law,2011,2010,,,,,280,0.9714,0.7061,0.7163,-0.0102,,,,,,,
01310300,California Western School of Law,2012,2011,,,,,269,0.9554,0.7939,0.7246,0.0693,,,,,,,
01310300,California Western School of Law,2013,2012,,,,,280,0.9393,0.7794,0.7158,0.0636,,,,,,,
01310300,California Western School of Law,2014,2013,,,,,239,0.8033,0.7135,0.7133,0.0002,,,,,,,
01310300,California Western School of Law,2015,2014,,,,,220,0.9818,0.7176,0.6607,0.0569,,,,,,,
01310300,California Western School of Law,2016,2015,,,,,252,0.873,0.6,0.6391,-0.0391,,,,,,,
01310300,California Western School of Law,2017,2016,182,5,7,6,176,,0.6307,0.6026,0.0281,,,,,,,
01310300,California Western School of Law,2018,2017,194,4,7,8,191,,0.5969,0.664,-0.0671,2015,218,0,4,214,182,0.8505
02053000,Liberty University,2009,2008,,,,,44,0.8636,0.9472,0.8463,0.1009,,,,,,,
02053000,Liberty University,2010,2009,,,,,51,1.0196,0.7499,0.7945,-0.0446,,,,,,,
02053000,Liberty University,2011,2010,,,,,52,1,0.7113,0.7974,-0.0861,,,,,,,
02053000,Liberty University,2012,2011,,,,,82,1,0.7197,0.8148,-0.0951,,,,,,,
02053000,Liberty University,2013,2012,,,,,97,1,0.7627,0.7914,-0.0287,,,,,,,
02053000,Liberty University,2014,2013,,,,,82,1,0.7075,0.7862,-0.0787,,,,,,,
02053000,Liberty University,2015,2014,,,,,78,1,0.6279,0.7461,-0.1182,,,,,,,
02053000,Liberty University,2016,2015,,,,,60,1,0.7336,0.7307,0.0029,,,,,,,
02053000,Liberty University,2017,2016,56,6,0,5,55,,0.8364,0.7361,0.1003,,,,,,,
02053000,Liberty University,2018,2017,58,5,0,5,58,,0.8103,0.7424,0.0679,2015,61,0,1,60,56,0.9333
02179937,Western State College of Law,2009,2008,,,,,105,0.9619,0.6732,0.7823,-0.1091,,,,,,,
02179937,Western State College of Law,2010,2009,,,,,92,1,0.5109,0.7388,-0.2279,,,,,,,
02179937,Western State College of Law,2011,2010,,,,,77,0.961,0.8107,0.7238,0.0869,,,,,,,
02179937,Western State College of Law,2012,2011,,,,,90,1,0.7888,0.7366,0.0522,,,,,,,
02179937,Western State College of Law,2013,2012,,,,,83,1,0.8072,0.7156,0.0916,,,,,,,
02179937,Western State College of Law,2014,2013,,,,,116,1,0.7758,0.7154,0.0604,,,,,,,
02179937,Western State College of Law,2015,2014,,,,,149,0.953,0.6268,0.6605,-0.0337,,,,,,,
02179937,Western State College of Law,2016,2015,,,,,111,1,0.5225,0.6428,-0.1203,,,,,,,
02179937,Western State College of Law,2017,2016,87,23,2,26,88,,0.4546,0.6053,-0.1507,,,,,,,
02179937,Western State College of Law,2018,2017,77,21,0,19,75,,0.5866,0.6626,-0.076,2015,112,2,2,108,88,0.8148
03091300,Regent University,2009,2008,,,,,161,0.7453,0.8166,0.8435,-0.0269,,,,,,,
03091300,Regent University,2010,2009,,,,,139,0.7266,0.7624,0.7872,-0.0248,,,,,,,
03091300,Regent University,2011,2010,,,,,113,0.8319,0.8617,0.8058,0.0559,,,,,,,
03091300,Regent University,2012,2011,,,,,119,1,0.8065,0.8108,-0.0043,,,,,,,
03091300,Regent University,2013,2012,,,,,117,1,0.8116,0.7843,0.0273,,,,,,,
03091300,Regent University,2014,2013,,,,,139,1,0.7557,0.7847,-0.029,,,,,,,
03091300,Regent University,2015,2014,,,,,103,1,0.7569,0.7441,0.0128,,,,,,,
03091300,Regent University,2016,2015,,,,,111,0.7387,0.7683,0.7314,0.0369,,,,,,,
03091300,Regent University,2017,2016,75,11,0,20,84,,0.7738,0.7422,0.0316,,,,,,,
03091300,Regent University,2018,2017,85,19,0,7,73,,0.8356,0.7535,0.0821,2015,125,1,3,121,110,0.9091
03173300,Atlanta's John Marshall Law School,2009,2008,,,,,106,0.9434,0.85,0.8859,-0.0359,,,,,,,
03173300,Atlanta's John Marshall Law School,2010,2009,,,,,122,0.8525,0.8269,0.8628,-0.0359,,,,,,,
03173300,Atlanta's John Marshall Law School,2011,2010,,,,,153,1,0.6339,0.8334,-0.1995,,,,,,,
03173300,Atlanta's John Marshall Law School,2012,2011,,,,,110,1,0.7182,0.845,-0.1268,,,,,,,
03173300,Atlanta's John Marshall Law School,2013,2012,,,,,149,1,0.6912,0.8363,-0.1451,,,,,,,
03173300,Atlanta's John Marshall Law School,2014,2013,,,,,167,0.8743,0.6712,0.8515,-0.1803,,,,,,,
03173300,Atlanta's John Marshall Law School,2015,2014,,,,,196,0.8265,0.6235,0.8023,-0.1788,,,,,,,
03173300,Atlanta's John Marshall Law School,2016,2015,,,,,121,0.8182,0.5051,0.7345,-0.2294,,,,,,,
03173300,Atlanta's John Marshall Law School,2017,2016,181,42,15,48,172,,0.4593,0.7175,-0.2582,,,,,,,
03173300,Atlanta's John Marshall Law School,2018,2017,168,0,71,53,150,,0.4934,0.7336,-0.2402,2015,146,4,22,120,81,0.675
03191300,City University of New York,2009,2008,,,,,129,0.8295,0.8411,0.8898,-0.0487,,,,,,,
03191300,City University of New York,2010,2009,,,,,118,0.8644,0.8039,0.8651,-0.0612,,,,,,,
03191300,City University of New York,2011,2010,,,,,126,0.8651,0.7248,0.8492,-0.1244,,,,,,,
03191300,City University of New York,2012,2011,,,,,114,0.9211,0.6952,0.8503,-0.1551,,,,,,,
03191300,City University of New York,2013,2012,,,,,134,0.9254,0.8226,0.8155,0.0071,,,,,,,
03191300,City University of New York,2014,2013,,,,,136,0.9191,0.792,0.8476,-0.0556,,,,,,,
03191300,City University of New York,2015,2014,,,,,148,0.8986,0.7744,0.786,-0.0116,,,,,,,
03191300,City University of New York,2016,2015,,,,,107,0.8879,0.8105,0.7812,0.0293,,,,,,,
03191300,City University of New York,2017,2016,104,2,0,7,109,,0.7615,0.8014,-0.0399,,,,,,,
03191300,City University of New York,2018,2017,94,2,0,3,95,,0.8631,0.8209,0.0422,2015,111,3,0,108,95,0.8796
03374300,Florida Coastal School of Law,2009,2008,,,,,347,0.7291,0.83,0.8076,0.0224,,,,,,,
03374300,Florida Coastal School of Law,2010,2009,,,,,412,0.7087,0.7877,0.7781,0.0096,,,,,,,
03374300,Florida Coastal School of Law,2011,2010,,,,,426,0.7277,0.7355,0.7807,-0.0452,,,,,,,
03374300,Florida Coastal School of Law,2012,2011,,,,,421,0.7126,0.76,0.7996,-0.0396,,,,,,,
03374300,Florida Coastal School of Law,2013,2012,,,,,519,0.7168,0.7446,0.7976,-0.053,,,,,,,
03374300,Florida Coastal School of Law,2014,2013,,,,,547,0.7002,0.6841,0.784,-0.0999,,,,,,,
03374300,Florida Coastal School of Law,2015,2014,,,,,465,0.7269,0.6124,0.731,-0.1186,,,,,,,
03374300,Florida Coastal School of Law,2016,2015,,,,,395,0.7443,0.6156,0.6838,-0.0682,,,,,,,
03374300,Florida Coastal School of Law,2017,2016,291,79,0,93,305,,0.4,0.6826,-0.2826,,,,,,,
03374300,Florida Coastal School of Law,2018,2017,228,59,0,79,248,,0.3952,0.7035,-0.3083,2015,407,13,0,394,284,0.7208
03559300,Appalachian School of Law,2009,2008,,,,,97,1,0.7935,0.8424,-0.0489,,,,,,,
03559300,Appalachian School of Law,2010,2009,,,,,109,1.0459,0.7456,0.8083,-0.0627,,,,,,,
03559300,Appalachian School of Law,2011,2010,,,,,115,0.7304,0.5951,0.793,-0.1979,,,,,,,
03559300,Appalachian School of Law,2012,2011,,,,,91,0.7033,0.6719,0.8173,-0.1454,,,,,,,
03559300,Appalachian School of Law,2013,2012,,,,,87,0.7126,0.629,0.7852,-0.1562,,,,,,,
03559300,Appalachian School of Law,2014,2013,,,,,83,0.7229,0.6834,0.795,-0.1116,,,,,,,
03559300,Appalachian School of Law,2015,2014,,,,,102,1,0.441,0.7611,-0.3201,,,,,,,
03559300,Appalachian School of Law,2016,2015,,,,,60,0.7167,0.5814,0.7592,-0.1778,,,,,,,
03559300,Appalachian School of Law,2017,2016,44,3,0,1,42,,0.3333,0.7452,-0.4119,,,,,,,
03559300,Appalachian School of Law,2018,2017,41,3,0,3,41,,0.6097,0.7387,-0.129,2015,60,0,0,60,47,0.7833
03691400,Ave Maria School of Law,2009,2008,,,,,119,0.7731,0.7716,0.8367,-0.0651,,,,,,,
03691400,Ave Maria School of Law,2010,2009,,,,,79,0.7595,0.6998,0.8355,-0.1357,,,,,,,
03691400,Ave Maria School of Law,2011,2010,,,,,80,0.7,0.5357,0.8078,-0.2721,,,,,,,
03691400,Ave Maria School of Law,2012,2011,,,,,77,0.9481,0.548,0.8148,-0.2668,,,,,,,
03691400,Ave Maria School of Law,2013,2012,,,,,157,0.8408,0.6897,0.7829,-0.0932,,,,,,,
03691400,Ave Maria School of Law,2014,2013,,,,,157,0.8344,0.6257,0.7983,-0.1726,,,,,,,
03691400,Ave Maria School of Law,2015,2014,,,,,112,0.7857,0.591,0.7316,-0.1406,,,,,,,
03691400,Ave Maria School of Law,2016,2015,,,,,79,0.7342,0.569,0.6803,-0.1113,,,,,,,
03691400,Ave Maria School of Law,2017,2016,78,27,0,21,72,,0.5833,0.682,-0.0987,,,,,,,
03691400,Ave Maria School of Law,2018,2017,74,28,0,26,72,,0.5278,0.7022,-0.1744,2015,88,5,0,83,63,0.759
04096300,Charleston School of Law,2009,2008,,,,,184,0.7989,0.7347,0.8183,-0.0836,,,,,,,
04096300,Charleston School of Law,2010,2009,,,,,199,0.8693,0.7746,0.7819,-0.0073,,,,,,,
04096300,Charleston School of Law,2011,2010,,,,,172,0.8256,0.7746,0.7969,-0.0223,,,,,,,
04096300,Charleston School of Law,2012,2011,,,,,192,0.875,0.7381,0.7666,-0.0285,,,,,,,
04096300,Charleston School of Law,2013,2012,,,,,216,0.8148,0.7045,0.7279,-0.0234,,,,,,,
04096300,Charleston School of Law,2014,2013,,,,,222,0.7568,0.756,0.7949,-0.0389,,,,,,,
04096300,Charleston School of Law,2015,2014,,,,,167,0.8922,0.698,0.7341,-0.0361,,,,,,,
04096300,Charleston School of Law,2016,2015,,,,,137,0.8759,0.625,0.7278,-0.1028,,,,,,,
04096300,Charleston School of Law,2017,2016,127,39,4,44,128,,0.586,0.7175,-0.1315,,,,,,,
04096300,Charleston School of Law,2018,2017,115,34,7,43,117,,0.4359,0.7216,-0.2857,2015,144,0,5,139,109,0.7842
04131400,Arizona Summit Law School,2009,2008,,,,,32,1,0.9688,0.84,0.1288,,,,,,,
04131400,Arizona Summit Law School,2010,2009,,,,,55,1,0.691,0.8011,-0.1101,,,,,,,
04131400,Arizona Summit Law School,2011,2010,,,,,68,1,0.7646,0.7737,-0.0091,,,,,,,
04131400,Arizona Summit Law School,2012,2011,,,,,123,1,0.6585,0.7635,-0.105,,,,,,,
04131400,Arizona Summit Law School,2013,2012,,,,,185,1,0.7188,0.7951,-0.0763,,,,,,,
04131400,Arizona Summit Law School,2014,2013,,,,,299,0.7358,0.6909,0.7863,-0.0954,,,,,,,
04131400,Arizona Summit Law School,2015,2014,,,,,288,0.934,0.524,0.7368,-0.2128,,,,,,,
04131400,Arizona Summit Law School,2016,2015,,,,,308,0.9513,0.4164,0.6581,-0.2417,,,,,,,
04131400,Arizona Summit Law School,2017,2016,188,126,0,150,212,,0.3444,0.6541,-0.3097,,,,,,,
04131400,Arizona Summit Law School,2018,2017,103,74,0,118,147,,0.2653,0.6662,-0.4009,2015,417,22,0,395,236,0.5975
04143500,Charlotte School of Law,2010,2009,,,,,59,0.9322,0.6909,0.7686,-0.0777,,,,,,,
04143500,Charlotte School of Law,2011,2010,,,,,77,0.9091,0.8428,0.7762,0.0666,,,,,,,
04143500,Charlotte School of Law,2012,2011,,,,,98,0.9286,0.7912,0.8012,-0.01,,,,,,,
04143500,Charlotte School of Law,2013,2012,,,,,222,0.8108,0.6667,0.7841,-0.1174,,,,,,,
04143500,Charlotte School of Law,2014,2013,,,,,316,0.8101,0.6172,0.7059,-0.0887,,,,,,,
04143500,Charlotte School of Law,2015,2014,,,,,368,0.7364,0.5793,0.6966,-0.1173,,,,,,,
04143500,Charlotte School of Law,2016,2015,,,,,369,0.7263,0.4626,0.6548,-0.1922,,,,,,,
04242101,UNT Dallas College Of Law,2018,2017,40,2,0,0,38,,0.6842,0.7657,-0.0815,,,,,,,
